article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID36265555,36265555,Hypertensive heart disease and myocardial fibrosis: How traditional Chinese medicine can help addressing unmet therapeutical needs.,"Long-term elevated blood pressure will increase the cardiac load and lead to myocardial fibrosis (MF). A variety of pathological mechanisms and signal transduction pathways are involved in the process of hypertensive MF, which is of great significance for the occurrence and development of ventricular dilatation and heart failure. MF is the pathological basis of hypertensive heart disease (HHD), and blood pressure control is the key to delaying MF and reducing the occurrence of cardiovascular events. Although a large number of experimental results suggest that anti-MF drug therapy has made great progress, the conclusions of relevant clinical trials are still not optimistic, and it is urgent to find new effective anti-MF medicine. The clinical efficacy of traditional Chinese medicine (TCM) in the treatment of MF in HHD is obvious, and some achievements have been made in the mechanism research. Studies have confirmed that a variety of TCM compound prescription and natural compounds play different degrees of inhibitory effect on MF. In this study, we reviewed the pathogenesis of MF in HHD and the current drug treatment strategies, summarized the latest research progress of TCM in the treatment of MF in HHD, and demonstrated the mechanism of its cardiac protective effect. Finally, we pointed out the limitations of the current study and prospected the future research of TCM.",Liu Mengnan; Long Xingru; Xu Jie; Chen Mingtai; Yang Huayi; Guo Xin; Kang Junli; Ouyang Yue; Luo Gang; Yang Sijin; Zhou Hua,Pharmacol Res,2022,en,hypertension_tcm.csv
PMID30183389,30183389,Wet cupping for hypertension: a systematic review and meta-analysis.,"To assess the efficacy and safety of wet cupping in adults with hypertension, we conducted a systematic review and meta-analysis using 13 databases. Wet cupping alone or in combination with antihypertensive medication or acupuncture was used. Seven randomized trials were included, most not of high methodological quality. A few small studies suggested that wet cupping alone versus antihypertensive medication significantly reduced blood pressure and Traditional Chinese Medicine syndrome (hypertension-related symptoms). However based on current evidence, no firm conclusions can be drawn and no clinical recommendations made. Research projects included need validation. Studies indicate that wet cupping is a safe therapy.",Lu Shuting; Du Shizheng; Fish Anne; Tang Cong; Lou Qingqing; Zhang Xuefang,Clin Exp Hypertens,2019,en,hypertension_tcm.csv
PMID31100657,31100657,Therapeutic effect of angelica and its compound formulas for hypertension and the complications: Evidence mapping.,"[BACKGROUND] Hypertension is one of the common diseases, which brings heavy burden to human race. Currently, western medication is in absolutely dominant position in the treatment of hypertension, but it maintains for a short time and there are various side effects and drug tolerance. Therefore, Chinese medicine has attracted great attention in the treatment field of hypertension, and angelica is one of the most frequently used herbs. [OBJECTIVES] In order to give some inspiration to researches in these fields, this article presents the current research status of angelica and its compound formulas treating hypertension and its complications with evidence mapping. [METHODS] Main databases were systematically searched, and researches about angelica or its compound formulas containing angelica treating hypertension or its complications were included. EXCEL 2013 was used to integrate and process the data, and the result is showed intuitively with the bubble diagram. [RESULTS] 49 RCTs were included after screening. The articles recruited were published with a rising trend along with time. Of the 49 RCTs, there is the outcome measure of general the efficacy in the result part in 34 RCTs (69.4%), and all the clinical effective rate in the angelica intervention group is significantly higher than the control group. There is the outcome measure of reduction of MAP in the result part in 28 RCTs, and 27 RCTs (96.4%) showed that the angelica intervention group is significantly improved than the control group while 1 (3.6%) showed no significant differences. There is the outcome measure of efficacy of target organ protection in the result part in 26 RCTs, and 25 RCTs (96.2%) showed that there is significant difference between the angelica intervention group and the control group. Of the 49 RCTs, there is the outcome measure of adverse effects in the result part in 17 RCTs. 14 RCTs (82.4%) reported no adverse effects, 2 RCTs (11.8%) reported adverse effects rate as lower than 10%, and 1 RCT (7.1%) reported adverse effects rate as higher than 40%. [CONCLUSION] Current research with low quality has revealed that angelica is effective in reduction of MAP and target organ protection and the adverse effects rate is low, and the effectiveness and safety of angelica needs to be proved by further researches with high quality. Researches of high quality are needed to provide scientific evidence for angelica in treating hypertension and its complications.",Wei Huiping; Xiao Yujie; Tong Yajing; Chen Yaolong; Luo Xufei; Wang Yu; Jin Pei; Ma Chengxu; Fu Zhaoyuan; Guo Huan; Zhao Xinke; Li Yingdong,Phytomedicine,2019,en,hypertension_tcm.csv
PMID38701237,38701237,Intervention of hypertension by acupuncture-related therapies: A network meta-analysis.,"[BACKGROUND] The prevalence of essential hypertension contributed significantly to morbidity and mortality rates. Acupuncture-related therapies were commonly employed in hypertension treatment. Nevertheless, a lack of conclusive evidence left uncertainties regarding the optimal strategies for managing hypertensive populations. [OBJECTIVES] Conduct a comprehensive systematic review to evaluate the existing clinical evidence about the effectiveness of acupuncture and moxibustion-related therapies in managing hypertension, by employing network meta-analysis techniques. [METHODS] A comprehensive electronic search was conducted across n of databases. This search covered studies available up to October 2022. Randomized controlled trials assessing acupuncture and moxibustion-related therapies in managing hypertension based on traditional Chinese medicine were screened. Primary outcome measures included the antihypertensive effectiveness rate, variations in blood pressure and the incorporation of Traditional Chinese Medicine (TCM) syndrome manifestations. The review follows the guidelines outlined in the PRISMA statement. [RESULTS] We identified a total of 24 trials with 1867 patients, which evaluated the efficacy of various acupuncture-related therapies for hypertension management. Network meta-analysis showed that moxibustion and auricular point sticking combined with medication therapy had the best effect in terms of antihypertensive effective rate (medication + moxibustion + auricular pressure vs. medication = 1.29 [1.09, 1.54]; sucra = 85.9, p < .05) and hypertension symptom improvement (medication + moxibustion + auricular pressure vs. medication = -1.55 [-2.98, -0.13]; sucra = 96.1, p < .05). Acupuncture combined with moxibustion combined with medication therapy had the best effect in reducing systolic pressure (medication + moxibustion + acupuncture vs. medication = -8.50 [-10.19, -6.80]; sucra = 100, p < .05) and diastolic blood pressure (medication + moxibustion + acupuncture versus medication = -4.72 [-6.71, -2.72]; sucra = 99.71, p < 0.05). [CONCLUSIONS] Network meta-analysis suggested that the combined use of moxibustion and auricular point application in conjunction with drug therapy showed the highest likelihood of being the most effective treatment in terms of antihypertensive efficiency rates and improvement in hypertension symptoms. Furthermore, the combination of acupuncture and moxibustion alongside drug treatment emerged as the most promising approach for reducing systolic blood pressure and diastolic blood pressure. Limited by the methodological quality and quantity of the included studies, the results need to be interpreted with caution. It is necessary to conduct more high-quality randomized controlled trials of acupuncture-related therapies for the adjuvant treatment of hypertension in the future. [IMPLICATIONS FOR PRACTICE] Clinicians can use acupuncture-related therapies to inform their treatment decisions and potentially incorporate acupuncture-related therapies into their hypertension management protocols.",Zhang Huiling; Xia Zheyuan; Liu Yongjun; Yu Shuang; Shi Hui; Meng Yahui; Wu Xinyu,Int J Older People Nurs,2024,en,hypertension_tcm.csv
PMID30286626,30286626,Acupuncture Application in Chronic Kidney Disease and its Potential Mechanisms.,"Chronic kidney disease (CKD) is an increasing major public health problem worldwide. The number of CKD patients on hemodialysis is growing rapidly as well. Acupuncture technique is one of the traditional Chinese medicine methods and has been used in a variety of diseases. Nowadays, the clinical application of acupuncture technique for CKD patients has become the focus for its effectiveness and security. In this paper, we will review the therapeutic effects and mechanisms of different acupuncture techniques for CKD patients. In patients with CKD, acupuncture improves renal function, reduces proteinuria, controls hypertension, corrects anemia, relieves pain, and controls many hemodialysis-related complications such as uremic pruritus, insomnia and fatigue. The mechanisms are related to the regulation of sympathetic nerve and the activation of bioactive chemicals. In conclusion, acupuncture is proved to be beneficial for CKD patients. More research, however, is needed to verify the potential mechanisms.",Xiong Wei; He Fang-Fang; You Ren-Yu; Xiong Jing; Wang Yu-Mei; Zhang Chun; Meng Xian-Fang; Su Hua,Am J Chin Med,2018,en,hypertension_tcm.csv
PMID35643068,35643068,Mechanistic and therapeutic perspectives of baicalin and baicalein on pulmonary hypertension: A comprehensive review.,"Pulmonary hypertension (PH) is a chronic and fatal disease, for which new therapeutic drugs and approaches are needed urgently. Baicalein and baicalin, the active compounds of the traditional Chinese medicine, Scutellaria baicalensis Georgi, exhibit a wide range of pharmacological activities. Numerous studies involving in vitro and in vivo models of PH have revealed that the treatment with baicalin and baicalein may be effective. This review summarizes the potential mechanisms driving the beneficial effects of baicalin and baicalein treatment on PH, including anti-inflammatory response, inhibition of pulmonary smooth muscle cell proliferation and endothelial-to-mesenchymal transformation, stabilization of the extracellular matrix, and mitigation of oxidative stress. The pharmacokinetics of these compounds have also been reviewed. The therapeutic potential of baicalin and baicalein warrants their continued study as natural treatments for PH.",Cui Lidan; Yuan Tianyi; Zeng Zuomei; Liu Dianlong; Liu Chenxiao; Guo Jian; Chen Yucai,Biomed Pharmacother,2022,en,hypertension_tcm.csv
PMID30712726,30712726,Efficacy and safety of acupuncture for hypertension: An overview of systematic reviews.,"[BACKGROUND AND PURPOSE] Acupuncture is widely used in the treatment of hypertension, yet its efficacy and safety for hypertension remain controversial. This overview aimed to summarize the evidence on acupuncture for hypertension. [METHODS] Eight databases were searched. The Assessment of Multiple Systematic Reviews (AMSTAR) tool and the Grading of Recommendations Assessment, Development and Evaluation (GRADE) approach were performed. [RESULTS] Fifteen systematic reviews (SRs) were identified. Methodological quality and quality of evidence were unsatisfactory. Acupuncture combined with Western medicine (WM) was superior to WM in systolic blood pressure (SBP) and diastolic blood pressure (DBP), efficacy rate, and traditional Chinese medicine (TCM) syndrome. Acupuncture was more effective in treating SBP and DBP than sham acupuncture plus WM. Evidence regarding the benefit of acupuncture alone for SBP and DBP, efficacy rate and TCM syndrome was inconsistent. No serious adverse effects were identified. [CONCLUSION] High-quality SRs and randomized controlled trials (RCTs) are required.",Zhao Huimin; Li Dan; Li Yuling; Yang Ying; Liu Yueting; Li Jie; Mao Jing,Complement Ther Clin Pract,2019,en,hypertension_tcm.csv
PMID33381202,33381202,Traditional Chinese Medicine for Essential Hypertension: A Clinical Evidence Map.,"We systematically retrieved and summarised clinical studies on traditional Chinese medicine (TCM) for the prevention and treatment of essential hypertension (EH) using the evidence map. We aimed to explore the evidence distribution, identify gaps in evidence, and inform on future research priorities. Clinical studies, systematic reviews, guidelines, and pathway studies related to TCM for the prevention and treatment of EH, published between January 2000 and December 2019, were included from databases CNKI, WanFang Data, VIP, PubMed, Embase, and Web of Science. The distribution of evidence was analysed using text descriptions, tables, and graphs. A total of 9,403 articles were included, including 5,920 randomised controlled studies (RCTs), 16 guidelines, expert consensus and path studies, and 139 systematic reviews (SRs). The articles publishing trend increased over time. This study showed that the intervention time of TCM was concentrated at 4-8 weeks, mainly through Chinese herbal medicine (CHM) for the prevention and treatment of elderly hypertension and the complications. A Measurement Tool to Assess Systematic Reviews (AMSTAR) scores of the included reviews ranged from 2 to 10. Most of the SRs had a potentially positive effect (= 120), mainly in 5-8 score. Primary studies and SRs show potential benefits of TCM in lowering blood pressure, lowering the TCM syndrome and symptom differentiation scores (TCM-SSD scores), improving the total effective rate, and reducing the adverse events. The adjunctive effect of TCM on improving the total effective rate, lowering the blood pressure, lowering the TCM-SSD scores, and lowering the adverse effects was only supported by low-quality evidence in this research. The evidence map was used to show the overall research on TCM for the treatment of EH; however, due to the existing problems of the primary studies, the current research conclusion needs further research with higher quality and standardisation.",Zhang Yan; Wang Biqing; Ju Chunxiao; Liu Lu; Zhu Ying; Mei Jun; Liu Yue; Xu Fengqin,Evid Based Complement Alternat Med,2020,en,hypertension_tcm.csv
PMID24761624,24761624,[Overview and prospect of syndrome differentiation of hypertension in traditional Chinese medicine].,"This article is to overview the literature of syndrome differentiation of traditional Chinese medicine on hypertension. According to the theory of disease in combination with syndrome, we concluded syndrome types of hypertension in four aspects, including national standards, industry standards, teaching standards and personal experience. Meanwhile, in order to provide new methods and approaches for normalized research, we integrated modern testing methods and statistical methods to analyze syndrome differentiation for the treatment of hypertension.",Yang Xiao-Chen; Xiong Xing-Jiang; Wang Jie,Zhongguo Zhong Yao Za Zhi,2014,zh,hypertension_tcm.csv
PMID21144453,21144453,[Relationships between insulin resistant and hypertension and traditional Chinese medicine intervention].,"Recently many researches have demonstrated that insulin resistant (IR), as an important pathologic process, is increasingly involved with a series of diseases such as central obesity and diabetes. Hypertension is highly associated with IR. The relationships between IR and glucose or lipid metabolism disorders are well established. However, association of IR with hypertension is less covered. Current researches on insulin resistance and pathogenesis of hypertension are reviewed in this paper, which holds that traditional Chinese medicine treatment on IR in patients with hypertension has a good prospect.",Chen Yi; Wang Wen-jian,Zhong Xi Yi Jie He Xue Bao,2010,zh,hypertension_tcm.csv
PMID40350827,40350827,[Traditional Chinese medicine understanding and treatment strategies for hypertension com plicated by chronic low back pain from perspective of kidney deficiency syndrome].,"In China, the number of chronic pain patients has exceeded 300 million, making chronic pain the third major health problem after tumors and cardiovascular diseases. Particularly concerning is the gradual emergence of hypertension and chronic low back pain as public health problems that threaten public health and increase the global economic burden. Modern research shows that the incidence of coexisting hypertension is higher among patients with chronic low back pain. Additionally, evidence indicates that the use of NSAIDs for pain relief can have adverse effects on blood pressure, and some antihypertensive medications may trigger symptoms of low back pain. Thus, addressing chronic pain in hypertensive patients while stabilizing blood pressure is one of the important research questions in the modern treatment of hypertension among middle-aged and elderly individuals. From ancient to modern traditional Chinese medicine(TCM) theory, kidney deficiency has been regarded as the core pathogenesis of low back pain. Recent clinical practices and literature indicate that kidney deficiency plays a crucial role in the modern pathogenesis of hypertension. Both hypertension and chronic low back pain are closely associated with kidney deficiency in TCM theory, revealing a potential mechanism linking the two conditions. Combining the theories of &quot; kidney-essence-marrow&quot; and &quot; nourishing water to moisten wood&quot;, a therapeutic strategy centered on tobifying kidney was proposed, including selecting single drugs with kidney-tonifying effects as well as compound formulations and elaborating modern research evidence. The aim is to achieve stable blood pressure control in hypertension patients with chronic low back pain while providing a new treatment perspective for chronic low back pain. This article systematically elaborates on the understanding of hypertension combined with chronic low back pain from both TCM and modern medicine, as well as the therapeutic strategy involving kidney-tonifying drugs, to offer useful references for clinical practice.",Luo Zheng-Rong; Gao Yin-Qiu; Xiong Xing-Jiang; Lyu Pin; Yang Xiao-Chen,Zhongguo Zhong Yao Za Zhi,2025,zh,hypertension_tcm.csv
PMID33645036,33645036,[Meta-analysis for clinical efficacy of traditional Chinese medicine in treating resistant hypertension].,"To systematically evaluate the efficacy and safety of traditional Chinese medicine in treating patients with resistant hypertension. CNKI, Wanfang, VIP, CBM, PubMed, Web of Science, Cochrane Library, EMbase and other databases were retrieved by computers to screen out the randomized controlled trial of traditional Chinese medicine in treating resistant hypertension. Cochrane Handbook was used to evaluate the quality of the included literature, RevMan 5.3 and Stata 12.0 was used for Meta-analysis. Finally, 11 literatures meeting the criteria were included, involving 1 023 patients. The results of Meta-analysis showed that the combined therapy of standard triple antihypertensive regimen with traditional Chinese medicine could further reduce systolic blood pressure of patients with resistant hypertension(MD=-16.69, 95%CI[-22.21,-11.16], P&lt;0.000 01), reduce diastolic blood pressure(MD=-7.51, 95%CI[-8.26,-6.76], P&lt;0.000 01), improve the effective rate of anti-hypertension(OR=5.16, 95%CI[3.01, 8.84], P&lt;0.000 01), improve the up-to-standard rate of blood pressure(OR=3.01, 95%CI[1.49, 6.09], P=0.002), and improve the effectiveness of clinical symptoms(OR=4.48, 95%CI[2.31, 8.68], P&lt;0.000 01), with no significant effect on creatinine level(MD=-2.51, 95%CI[-6.91, 1.89], P=0.26). The results of this study indicated that the combined therapy of standard triple antihypertensive regimen with traditional Chinese medicine could further improve the clinical efficacy in patients with resistant hypertension with a good safety, but more high-quality clinical studies are still needed to verify this conclusion.",Wang Meng-Xi; Wu Chen-Jie; Cao Pei-Hua; Chen Xiao-Hu,Zhongguo Zhong Yao Za Zhi,2021,zh,hypertension_tcm.csv
PMID38958884,38958884,Advance on Chinese Medicine for Hypertensive Renal Damage: Focus on the Complex Molecular Mechanisms.,"Hypertensive renal damage (HRD) is a major cause of end-stage renal disease. Among the causes of end-stage renal disease, HRD accounts for nearly 34% of the total number of cases. Antihypertensive treatment is primarily drug-based, but therapeutic efficacy is less effective and can have serious side effects. Chinese medicine (CM) has significant advantages in the treatment of HRD. CM is rich in various active ingredients and has the property of targeting multiple targets and channels. Therefore, the regulatory network of CM on disease is complex. A large number of CM have been employed to treat HRD, either as single applications or as part of compound formulations. The key possible mechanisms of CM for HRD include regulation of the renin-angiotensin-aldosterone system, antioxidation, anti-inflammation, rescue of endothelial function, regulation of vasoactive substance secretion and obesity-related factors, etc. This review summarized and discussed the recent advance in the basic research mechanisms of CM interventions for HRD and pointed out the challenges and future prospects.",Lu Yan; Xie Xue-Na; Xin Qi-Qi; Yuan Rong; Miao Yu; Cong Wei-Hong; Chen Ke-Ji,Chin J Integr Med,2024,en,hypertension_tcm.csv
PMID31008483,31008483,[Molecular mechanism of vascular remodeling in hypertension and Chinese medicine intervention].,"Vascular remodeling is a significant pathological characteristic of hypertension, which is regulated by complex regulatory networks. The vascular remodeling may be adaptive initially, however it becomes maladaptive and decompensation eventually and further compromises target organ function, leading to hypertensive cardiovascular complications. This review focuses on the role and mechanisms of vascular remodeling in the pathogenesis and progression of hypertension and its complications. Moreover, the strategies of syndrome differentiation of traditional Chinese medicine application provide clinical and theoretical evidences for hypertensive vascular remodeling therapy. A better understanding of underlying signaling pathways, therapeutic targets in vascular remodeling, as well as screening of active ingredients from traditional Chinese medicine may be able to provide some effective approaches for vascular protection in hypertensive diseases.",Zhang Chan-Juan; Shi Ya-Ning; Liao Duan-Fang; DU Ke; Qin Li,Sheng Li Xue Bao,2019,zh,hypertension_tcm.csv
PMID40782764,40782764,Unlocking the gut-lung axis: Feixin decoction as a novel modulator in hypoxic pulmonary hypertension.,"[BACKGROUND] Feixin decoction (FXD) is an effective traditional Chinese medicine prescription for treating chronic pulmonary heart disease and hypoxic pulmonary hypertension (HPH), However, the pharmacological mechanism of FXD in preventing HPH remains unclear. [PURPOSE] This study aimed to evaluate the preventive and therapeutic effect of FXD on HPH and confirm the association between HPH, gut microbiota, and FXD. [METHODS] Multiple in vivo animal models were used, including HPH rat models, microbiota depletion models, and fecal microbiota transplantation (FMT) models. The HPH phenotype was evaluated through: right heart catheterization for hemodynamic parameters, doppler echocardiography for cardiac function assessment, hematoxylin-eosin staining for histopathological examination, and immunofluorescence labeling for specific protein expression analysis. Concurrently, transmission electron microscopy was utilized to observe the ultrastructure of the intestinal barrier, combined with immunofluorescence to examine the distribution characteristics of tight junction proteins. To elucidate the mechanism by which HPH ameliorates gut microbiota dysbiosis and associated metabolites, the study integrated 16S rRNA sequencing for microbiota composition analysis, dual-platform untargeted metabolomics for differential metabolite screening, and targeted metabolomics for quantitative validation. [RESULTS] FXD exhibited significant therapeutic effects in HPH rats, ameliorating pulmonary vascular remodeling, attenuating right ventricular hypertrophy, reducing systemic inflammation, and restoring intestinal barrier function. Additionally, FXD partially restored intestinal ecological balance by enriching beneficial species (Lactobacillus and Lactobacillus johnsonii) while reducing pathogenic genera (Escherichia-Shigella and Helicobacter rodentium). Concurrently, FXD treatment induced favorable metabolic alterations, characterized by elevated levels of beneficial metabolites including eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), along with reduced concentrations of pro-inflammatory 5-hydroxytryptamine (5-HT). Gut microbiota depletion and fecal microbiota transplantation (FMT) studies established that FXD's therapeutic effects on HPH are mediated through gut microbiota modulation. Mechanistic investigations revealed that this protection likely involves inhibition of the TLR4/MyD88/NF-κB signaling pathway. In vitro studies further corroborated these findings, showing that FXD-enriched metabolites potently suppressed abnormal proliferation, migration and apoptosis in human pulmonary arterial smooth muscle cells (HPASMCs). Notably, EPA, the most significantly increased metabolite, specifically attenuates hypoxia-induced HPASMCs proliferation by interfering with the TLR4/MyD88/NF-κB signaling axis. [CONCLUSIONS] Our study confirms that FXD alleviates HPH by regulating gut microbiota and its associated metabolites and validates the potential of FXD as a gut microbiota modulator and an HPH treatment, thereby providing a new therapeutic strategy to improve treatment efficacy.",Wang Fei-Ying; Yi Jian; Zhou Ling-Ling; Tan Jun-Lan; Cao Xian-Ya; Zhang Chao; Wan Jia-Jing; Song Lan; Dai Ai-Guo,Phytomedicine,2025,en,hypertension_tcm.csv
PMID26699542,26699542,Chinese Herbal Medicine Treatment Improves the Overall Survival Rate of Individuals with Hypertension among Type 2 Diabetes Patients and Modulates In Vitro Smooth Muscle Cell Contractility.,"Type 2 diabetes (T2D) is a chronic, multifactorial, and metabolic disorder accounting for 90% diabetes cases worldwide. Among them, almost half of T2D have hypertension, which is responsible for cardiovascular disease, morbidity, and mortality in these patients. The Chinese herbal medicine (CHM) prescription patterns of hypertension individuals among T2D patients have yet to be characterized. This study, therefore, aimed to determine their prescription patterns and evaluate the CHM effect. A cohort of one million randomly sampled cases from the National Health Insurance Research Database (NHIRD) was used to investigate the overall survival rate of CHM users, and prescription patterns. After matching CHM and non-CHM users for age, gender and date of diagnosis of hypertension, 980 subjects for each group were selected. The CHM users were characterized with slightly longer duration time from diabetes to hypertension, and more cases for hyperlipidaemia. The cumulative survival probabilities were higher in CHM users than in non-CHM users. Among these top 12 herbs, Liu-Wei-Di-Huang-Wan, Jia-Wei-Xiao-Yao-San, Dan-Shen, and Ge-Gen were the most common herbs and inhibited in vitro smooth muscle cell contractility. Our study also provides a CHM comprehensive list that may be useful in future investigation of the safety and efficacy for individuals with hypertension among type 2 diabetes patients.",Lin Ying-Ju; Ho Tsung-Jung; Yeh Yi-Chun; Cheng Chi-Fung; Shiao Yi-Tzone; Wang Chang-Bi; Chien Wen-Kuei; Chen Jin-Hua; Liu Xiang; Tsang Hsinyi; Lin Ting-Hsu; Liao Chiu-Chu; Huang Shao-Mei; Li Ju-Pi; Lin Cheng-Wen; Pang Hao-Yu; Lin Jaung-Geng; Lan Yu-Ching; Liu Yu-Huei; Chen Shih-Yin; Tsai Fuu-Jen; Liang Wen-Miin,PLoS One,2015,en,hypertension_tcm.csv
PMID12466048,12466048,Pharmacological actions of tetrandrine in inflammatory pulmonary diseases.,"Tetrandrine is a principle from a traditional Chinese medicine of the root of Stephania tetrandra S Moore approved by State Drugs Administration of China as a new drug for the treatment of silicosis. Except for its antiinflammatory, antifibrogenetic, immunomodulating effects and antioxidant effects, tetrandrine presents antiallergic effects, inhibitory effects on pulmonary vessels and airway smooth muscle contraction, and platelet aggregation via its nonspecific calcium channel antagonism that suggested its potential in the treatment of asthma, pulmonary hypertension and chronic obstructive pulmonary disease (COPD). In general, the clinical results to date with tetrandrine in asthma and pulmonary hypertension have been exciting. The last 10 years have witnessed great leaps forward in our understanding of the molecular biology and biochemistry of chronic inflammatory diseases as well as the treatment drugs, which may create opportunities for future therapeutic innovation, development of tetrandrine derivatives or new extracts from other Chinese medicine. The current article briefly reviews the basic and clinical pharmacology of tetrandrine as well as the in vitro and in vivo data supporting the view that tetrandrine is as a novel drug for the treatment of silicosis, asthma and pulmonary hypertension.",Xie Qiang-Min; Tang Hui-Fang; Chen Ji-Qiang; Bian Ru-Lian,Acta Pharmacol Sin,2002,en,hypertension_tcm.csv
PMID28950827,28950827,Beneficial Effects of Corn Silk on Metabolic Syndrome.,"Metabolic syndrome (MS) is a very common medical problem worldwide. It includes obesity, hypertension, hyperglycemia, and abnormal levels of triglycerides and high-density lipoprotein cholesterol. It is closely associated with insulin resistance and may lead to diabetes mellitus, liver diseases, or cardiovascular diseases. Corn silk (CS), a traditional Chinese medicine, has been reported to have multiple beneficial effects, including hypotensive, anti-diabetic, and hypolipidemic properties. This suggests that corn silk could be used to treat or prevent metabolic syndrome. In this review, we will discuss the potential role of corn silk in different components of metabolic syndrome.",Wang Bing; Xiao Tiegang; Ruan Jun; Liu Wensheng,Curr Pharm Des,2017,en,hypertension_tcm.csv
PMID28356117,28356117,Association of traditional Chinese medicine therapy and the risk of dementia in patients with hypertension: a nationwide population-based cohort study.,"[BACKGROUND] Patients with hypertension (HTN) reportedly have a higher risk of developing dementia. However, it remains unclear if use of Traditional Chinese Medicine (TCM), the most common form of complementary and alternative medicine, can help lower the risk of dementia for these patients. So the aim of the study was to investigate the effects of TCM on dementia risk among patients with hypertension. [METHODS] This longitudinal cohort study used the Taiwanese National Health Insurance Research Database (NHIRD) to identify 143,382 newly diagnosed hypertension patients aged 20-90 years who received treatment between 1998 and 2007. Among them, 52,365 (36.52%) had received TCM after the onset of hypertension (TCM users), and the remaining 91,017 patients (63.48%) were designated as a control group (non-TCM users). All enrollees were followed until the end of 2012 to record the incidence of dementia. A Cox proportional hazards regression model was used to compute the hazard ratio (HR) of dementia in patients who received TCM. [RESULTS] During the 15-year follow-up, 3933 TCM users and 10,316 non-TCM users developed dementia, representing an incidence rate of 8.41 and 11.55%, respectively, per 1000 person-years. TCM users had a significantly reduced risk of dementia compared to non-TCM users (adjusted HR = 0.76; 95% confidence interval [CI] = 0.74-0.81). The predominant effect was observed among those treated with TCM longer than 180 days (adjusted HR = 0.65; 95% CI = 0.62-0.69). Among the commonly used TCM products, Tian-Ma-Gou-Teng-Yin, Dan-Shen (Radix Salviae Miltiorrhizae), Chuan-Niu-Xi (Radix Cyathulae), Ge-Gen (Radix Puerariae), Jia-Wei-Xiao-Yao-San, and Jue-Ming-Zi (Semen Cassiae) were significantly associated with a lower risk of dementia. [CONCLUSIONS] Results from this population-based study support the effects of TCM on reducing dementia risk, which may provide a reference for dementia prevention strategies.",Chen Kuen-Hau; Yeh Ming-Hsien; Livneh Hanoch; Chen Bor-Chyuan; Lin I-Hsin; Lu Ming-Chi; Tsai Tzung-Yi; Yeh Chia-Chou,BMC Complement Altern Med,2017,en,hypertension_tcm.csv
PMID23674113,23674113,Chronic intermittent hypoxia and hypertension: a review of systemic inflammation and Chinese medicine.,"Obstructive sleep apnea syndrome (OSAS) and hypertension commonly coexist. Clinical studies indicate that OSAS plays a key role in increasing the risk of prevalent hypertension. Chronic intermittent hypoxia (CIH) is the core pathological mechanism of OSAS, and has a close relationship with systemic inflammation. Growing evidence shows that CIH and hypertension are strongly related, involving markers or pathways indicative of systemic inflammation, such as high-sensitivity C-reactive protein (hs-CRP), interleukin-6, nuclear factor-kappa B, tumor necrosis factor-α, interleukin-8 and p38 mitogen-activated protein kinase (MAPK)-dependent pathways. Oxidative stress also plays an important role in this process, including in the activation of polymorphonuclear neutrophils. However, the pathophysiological and clinical significance of systemic inflammation in CIH and hypertension is not proven. This review article highlights the relationship between CIH and hypertension through systemic inflammation and the current interventions available in Chinese medicine, to offer a background for the future treatment of OSAS-related hypertension with integrative medicine.",Wu Chun-Xiao; Liu Yue; Zhang Jing-Chun,Chin J Integr Med,2013,en,hypertension_tcm.csv
