article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID23158939,23158939,[Systematic review and meta-analysis of randomized controlled trials of integrative medicine therapy for treatment of chronic severe hepatitis].,"[BACKGROUND] Chronic severe hepatitis is a critical disease with high mortality. Currently, effective drugs and therapy still lack. Comprehensive and supportive treatment, artificial liver and liver transplantation are the main therapies. A great number of studies on traditional Chinese medicine (TCM) in many ways combined with Western medicine treatment for chronic severe hepatitis have been reported, but the efficacy and safety still lack systematic evaluation. [OBJECTIVE] To evaluate the efficacy and safety of integrative medicine therapy for chronic severe hepatitis. [SEARCH STRATEGY] Literature was searched from PubMed, the Cochrane Library, the China National Knowledge Infrastructure Database, the Chongqing VIP Chinese Science and Technology Periodical Database, the Chinese Biomedical Literature Database and Wanfang Database. The time limitation ran from the commencement of each database to February 29, 2012. [INCLUSION CRITERIA] Randomized controlled trials (RCTs) testing Chinese herbal medicine (CHM) combined with Western medicine (comprehensive and supportive treatment or artificial liver plasma exchange) against Western medicine were included. [DATA EXTRACTION AND ANALYSIS] Two authors collected and extracted data independently. The methodological quality of literature was assessed by risk of bias table from Cochrane Collaboration and the data were analyzed by RevMan 5.1 software. Heterogeneity of the included studies was checked by Chi-square test. The efficacy measure was relative risk (RR) or mean difference with a 95% confidence interval (CI). [RESULTS] A total of 45 RCTs involving 4 449 patients with chronic severe hepatitis were included. Quality of all included trials was low. The oral CHM, enema and combined TCM with either Western medicine or plasma exchange were superior to Western medicine alone in improving total effective rate and reducing mortality with significant differences. In laboratory parameters, the integrative medicine treatment group was better than Western control group in reducing the total bilirubin and alanine aminotransferase, but two groups showed equal efficacy in lowering aspartate aminotransferase activity. The oral Chinese medicine combined with Western medicine or plasma exchange was better than Western medicine used alone in improving albumin synthesis and coagulation function, but Chinese medicine enema had no significant effect on the level of plasma albumin. The main side effects of the treatment group were abdominal pain, diarrhea and other intestinal symptoms after enema, while adverse reactions of the control group were mainly due to the plasma exchange. [CONCLUSION] Integrated Chinese and Western medicine can promote the recovery of liver function and coagulation function, and reduce the mortality rate of patients with chronic severe hepatitis. However, due to a lower quality of clinical trials published in Chinese journals, the evidence is insufficient to prove the superiority of integrative therapy. Further well-designed, multicenter, large-sample RCTs are still needed to evaluate the beneficial effects of CHM.",Liu Hui-min; Wang Xian-bo; Chang Yu-juan; Gu Li-li,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID20082757,20082757,[Relationships between constitutional types of traditional Chinese medicine and hypertension].,"[OBJECTIVE] To investigate the relationships between constitutional types of traditional Chinese medicine (TCM) and hypertension so as to provide epidemiological evidence for the theory of correlation between constitution and disease. [METHODS] A cross-sectional survey of TCM constitution data from a population of 7 782 from Beijng and 8 provinces of China (Jiangsu, Anhui, Gansu, Qinghai, Fujian, Jilin, Jiangxi, and Henan) was made in the study. The survey of TCM constitutions was performed by standardized TCM Constitution Questionnaire. Discriminatory analysis was used to judge the individual constitutional types including normal constitution, and qi deficiency, yang deficiency, yin deficiency, phlegm-dampness, damp-heat, blood stasis, qi stagnation and special constitutions. A multiple stepwise logistic regression analysis was applied to explore the significantly influential constitutional factors of hypertension. [RESULTS] After controlling several factors like gender, age, marital status, occupation, and educational background, three TCM constitutional factors according to different degrees of relative risks were entered into the multiple stepwise logistic regression model. The three factors were phlegm-dampness, yin deficiency and qi deficiency constitutions, and the odds ratio (OR) and 95% confidence interval (CI) were 2.00 [1.58, 2.55], 1.66 [1.33, 2.08] and 1.37 [1.13, 1.66] respectively. The main constitutional influential factors of hypertension in male patients were phlegm-dampness and yin deficiency constitutions, with OR and 95% CI of 1.61 [1.22, 2.14] and 1.60 [1.17, 2.19]. Phlegm-dampness, yin deficiency and qi deficiency constitutions were the main constitutional influential factors of hypertension in female patients. The OR and 95% CI were 2.80 [1.79, 4.39], 1.55 [1.13, 2.14] and 1.39 [1.05, 1.84] respectively. Phlegm-dampness constitution had more influence on hypertension in female patients than other constitution types. [CONCLUSION] Phlegm-dampness, yin deficiency, and qi deficiency constitutions are the main influential factors of hypertension. Hypertensive patients with different gender have different constitutional influential factors.",Zhu Yan-bo; Wang Qi; Deng Qi-wei; Cai Jing; Song Xiao-hong; Yan Xue,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID21144463,21144463,[Functional targets of Chinese herbal medicine].,"In order to elucidate the mechanisms of Chinese herbal medicine, much work has been done based on chemical constituent-target in the molecular system. It cannot comply with the holistic efficacy of Chinese herbal medicine. Thus, the authors of this paper proposed to study the functional target adopted from Western medicine. The data of Chinese herbal function were collected from 2005 edition of The People's Republic of China Pharmacopoeia. A total of 135 functional targets were found, and a network about functional target and mode of action was built. The authors also explored the applications of functional target and the network combined with Sijunzi Decoction and Mahuang Decoction. The results, reflecting the feature of Chinese herbal medicine, will not only be helpful to elucidate the holistic mechanisms of Chinese herbal medicine, but also beneficial to studying the theory of Chinese formulas and developing new formulas.",Xiao Bin; Wang Yun,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID21906520,21906520,[Traditional Chinese medicine syndrome factors of patients with HIV infection or AIDS in China].,"[OBJECTIVE] To study the characteristics of traditional Chinese medicine (TCM) syndrome factors of patients from different areas of China with human immunodeficiency virus (HIV) infection or acquired immunodeficiency syndrome (AIDS). [METHODS] A cross-sectional investigation study was conducted in Henan, Guangdong and Yunnan Provinces and Xinjiang Uygur Autonomous Region of China from October 2008 to August 2010. Based on literature review and expert opinion, a clinical questionnaire of TCM syndromes was drawn up. This survey was carried out after the investigators were professionally trained. Wenfeng III Auxiliary Diagnosis and Treat System of TCM was used to analyze the frequencies of AIDS patients' signs and symptoms with scores above 70 of syndrome factors respectively. Based on this work, syndrome factors of AIDS were analyzed in different areas. [RESULTS] There were 608 HIV/AIDS cases investigated from October 2008 to August 2010 in total; among them, 276 cases were from Henan, 126 cases from Guangdong, 120 cases from Xinjiang and 86 cases from Yunnan. The results of syndrome factor analysis indicated that the syndromes of four provinces were similar. HIV/AIDS patients in the four areas exhibited qi deficiency, blood deficiency, yin deficiency, yang deficiency, dampness, phlegm, qi stagnation and essence deficiency syndromes. Patients in each area also had their own characteristics, such as that the scores of dampness of Guangdong and yin deficiency of Xinjiang were higher than the other syndromes, whereas the scores of Henan Province were higher than the other areas. AIDS patients had higher scores of syndromes than HIV-infected patients. [CONCLUSION] HIV/AIDS patients from different areas had similar syndrome elements. The theory of ""AIDS toxin injuring primordial qi"" can sum up the TCM etiology and pathogenesis of HIV/AIDS.",Jiang Feng; Fu Lin-chun; Ma Jian-ping; Zhou Qing; Peng Bo; Xie Shi-ping; Guo Hui-jun; Dong Yong-xin; Ma Xiu-lan; Guo Xuan-xian; Xie Zhong-li; Hu Yan-ping; Li Qing-ya; Li Hua-wei; Jin Yan-tao,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID22805078,22805078,[A review of research on the development of instruments for therapeutic efficacy evaluation of traditional Chinese medicine].,"[OBJECTIVE] Due to the differences between Chinese and Western cultures, Chinese version of foreign research instruments may not be totally applicable for use in evaluating the therapeutic effect of traditional Chinese medicine (TCM). Great efforts have been made by Chinese researchers to develop scales for evaluation of the therapeutic effects of TCM. This study aims to understand the current situation of research in the development of evaluation instrument in TCM. [METHODS] Database searches of Chinese Biomedical Literature Database, China Academic Journal Network Publishing Database and Chinese Scientific Journals Database were undertaken to identify published studies with the purpose of developing instruments in assessing the effectiveness of TCM, including papers regarding the construction of conceptual framework of instrument, item generation and selection and the evaluation of measurement properties. [RESULTS] A total of 60 pieces of literature involving 36 instruments were included. The first article on the development of each of the instruments was published between 2005 and 2011 and the instruments were used in many kinds of medical conditions, including cardiocerebrovascular, respiratory, digestive and infectious diseases. The number of items ranged from 10 to 52. Of the 36 instruments, 13 (36.1%) defined the hypothesized concepts measured by the instrument, 30 (83.3%) reported the domains of the questionnaires before measurement property testing and all of them were multidomain. Of 32 studies regarding item selection and the instrument's property evaluation, 14 (43.8%) articles reported the administration mode, 24 (75%) reported response option types, and 10 (31.5%) provided scoring algorithm for the scale, but none of these 32 studies specified the recall period. In 29 studies aiming at testing instrument's measurement property, 28 articles tested the Cronbach's α coefficient of the full scale and/or subscales, and retest reliability was also detected in 15 studies. Twenty-seven studies evaluated the construct validity by exploratory factor analysis and among them there were two studies applying confirmatory factor analysis. Content validity, responsiveness and feasibility of instruments were assessed in 11, 16 and 16 studies, respectively. [CONCLUSION] This study shows that in recent years many instruments have been developed in an attempt to evaluate the therapeutic effects of TCM, but some problems still exist in their practical implementation, including negligence in outlining the hypothesized concepts of the TCM instruments and in the reporting of instrument's content validity such as administration mode, scoring and recall period. Some instrument attributes and testing methods were misunderstood and/or misused. Revision of instruments is rarely carried out, though the development of an instrument is an iterative process. Researchers should have a thorough understanding of the general procedure and steps before starting to develop an instrument.",Xu Wei-hua; Wen Ze-huai; Liang Wei-xiong; Wang Qi,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID23257124,23257124,[Research progress in biological basis of cold and heat essence of Chinese medicine].,"Cold-heat problem is one core of traditional Chinese medicine theory. This paper summarizes the experimental research related to the biological basis of cold-heat essence in cold-heat syndrome, cold-heat body constitution and cold-heat property of Chinese herbs. In view of the classical physiological and biochemical indices, gene expression, protein expression and metabolic differences, differences in cold-heat syndrome or cold-heat constitution are mainly based on neurotransmitter, thyroid function, sex hormone, cyclic nucleotide system, and energy metabolism relating to the corresponding gene and protein expression. Furthermore, this paper analyses the change of correlation indices that accompany with a dynamic development process of ""constitution-syndrome-herbal intervention"", implying that the research of biological basis of cold-heat essence has turned from single index to multiple indices, and from dispersion research to system research.",Yin Yu-Ting; Li Xiao-Wan; Dong Yang; Shi Jian-Rong,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID20388473,20388473,Syndrome characteristics of traditional Chinese medicine: summary of a clinical survey in 767 patients with gastric cancer.,"[OBJECTIVE] The present study is a summary of syndrome types of gastric cancer in order of priority based on clinical practical situations, routine clinical syndrome differentiation and a large-sample clinical survey in 767 patients with gastric cancer. [METHODS] Based on the six-type classification of gastric cancer in a previous study, a bedside syndrome differentiation diagnosis was made simultaneously by two attending doctors of traditional Chinese medicine (TCM to avoid possible diagnostic bias. A clinical differentiation survey form designed under the direction of epidemiologists was filled out by patients with gastric cancer in multiple centers, and the results were digitally valued and statistically analyzed. [RESULTS] The symptoms and signs in each syndrome type of gastric cancer were ranked in order of priority as follows: distended pain, stringy pulse, eructation, mood-related pain, susceptibility to anger, acid regurgitation, hiccup, fullness sensation or distension after eating just a little, dizziness, thin pulse, abdominal enlargement, obstruction sensation after eating, moving pain, and uneven pulse in disharmony between liver and stomach; dark red tongue with little fur or a smooth surface, burning pain, rapid pulse, associated burning heat in anus, dry mouth, fissured tongue, thin pulse, tidal fever in the afternoon, nausea and vomiting, and night sweating in impairment of yin due to stomach heat; slender tongue fur, obstruction after eating, slow pulse, moderate pulse, rapid and irregular pulse, normal mood, abdominal pain, diarrhea, cold extremities, lower-extremity edema, cold intolerance, pale complexion, dizziness, emaciation, hiccup, silence, nausea, uneven pulse, acid regurgitation, fullness sensation or distension after eating just a little, vomiting, and constipation in deficiency-cold in spleen and stomach; uneven pulse, stabbing pain, tortuous sublingual vein, blue or purplish tongue, fixed pain, tarry stool or dark red stool, vomiting of dark red fluid, pale complexion, dry mouth without desire to drink, stringy pulse, white tongue fur, nausea, thin tongue fur, colic pain, hiccup, dizziness, acid regurgitation, bitter taste in mouth, slow pulse, rapid and irregular pulse, thin pulse, and pain relief by pressing in interior retention of toxin stagnation; slippery pulse, greasy and thick tongue fur, dry mouth without desire to drink, vomiting of bilious fluid, nausea, bitter taste in mouth, fullness sensation or distension after eating just a little, colic pain, and hiccup in stagnation of phlegm-dampness; abdominal pain relief by pressing, map-like tongue, thin pulse, weakness, yellowish complexion, dizziness, spontaneous sweating, fissured tongue, epigastric discomfort, night sweating, emaciation, cold intolerance, constipation, nausea, and dry tongue in deficiency of both qi and blood. [CONCLUSION] The summarized syndrome types of gastric cancer from this study are consistent with the clinical situations and would prove to be more referential for TCM syndrome differentiation diagnosis and treatment of gastric cancer.",Sun Da-zhi; Liu Long; Jiao Jian-peng; Wei Pin-kang; Jiang Lin-di; Xu Ling,Zhong Xi Yi Jie He Xue Bao,2010,en,chinese_medicine_zh.csv
PMID20226142,20226142,[Distribution characteristics of traditional Chinese medicine syndromes and their elements in people with subhealth fatigue].,"[OBJECTIVE] To investigate the characteristics of traditional Chinese medicine (TCM) syndromes and their elements in people with subhealth fatigue. [METHODS] The TCM symptoms in line with the diagnostic criteria of subhealth fatigue status were collected by clinical investigations and using information collection form based on TCM four diagnostic methods. Referred to Clinical Guidelines of Chinese Medicine on Subhealth and other related standards, the syndrome type was identified in accordance with clinical symptoms of each patient with subhealth fatigue by two physicians. The data of syndrome differentiation were analyzed by descriptive statistical analysis. [RESULTS] There were 81 syndrome types from 495 cases of subhealth fatigue. There were 24 syndrome types after separation, and the top ten were liver stagnation and spleen deficiency, stagnation of liver qi, hyperactivity of liver fire, disharmony between liver and stomach, damp obstruction due to spleen deficiency, deficiency of both heart and spleen, yin deficiency of liver and kidney, yang deficiency of spleen and kidney, stagnation of gallbladder and disturbance of phlegm, and internal disturbance of phlegm-heat. There were 17 syndrome elements, including seven disease location elements and ten disease nature elements. The disease location elements were liver, spleen, kidney, stomach, heart, gallbladder and lung. The disease nature elements were qi stagnation, qi deficiency, exuberance of fire (heat), damp obstruction, phlegm obstruction, yin deficiency, adverse flow of qi, yang deficiency, blood deficiency, and blood stasis. [CONCLUSION] Syndrome types of subhealth fatigue involve in deficiency syndrome, excess syndrome, and mixture of deficiency and excess syndromes. The syndrome elements of disease location involve five zang organs and two fu organs, and the liver and spleen were the most frequently involved organs. The syndrome elements of disease nature involve deficiency and excess. Qi stagnation is most frequently involved in the excess syndrome, and qi deficiency is most frequently involved in the deficiency syndrome.",Wang Tian-fang; Wang Jia-jia; Xue Xiao-lin; Han Ping; Zhang Ya-jing; Li Guan-ru; Wu Xiu-yan; Zhao Yan; Tang Li-long; Liu Yu-yue; Sui Cong-lu; Fu Chen; Shang Yong-mei; Zhou Bo,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID22152766,22152766,[Studies on dynamic changes in traditional Chinese medicine syndrome patterns for stroke using data-driven and model-driven approaches: a review].,"Many clinical studies showed that the traditional Chinese medicine (TCM) syndromes in stroke have been dynamically changing since the onset of the disease. The changing of TCM syndromes can be attributed to multiple correlative factors such as age, sex, area distribution, underlying diseases, and constitutional factor. Data-driven methods involving multivariate statistical methods and descriptive approach have been used to analyze the regularity of dynamically changed TCM syndromes of stroke. However, expressing non-linear relationship between symptom or correlative factors and syndrome patterns by data-driven models is challenging. Model-driven methods involving artificial neural networks and Bayesian networks are new methods for studying the changes in TCM syndromes in patients with stroke. In this review, the authors summarized the studies of dynamically changed patterns of stroke syndromes based on data-driven methods and some clinical trials on TCM syndromes based on model-driven methods. Further studies are needed to improve the understanding of the dynamically changing regularity of TCM syndromes for stroke by using model-driven methods so as to develop appropriate and timely TCM treatments.",Fu Qin-hui; Pei Jian; Hui Jian-rong; Song Yi,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID23257126,23257126,[Chinese herbal medicine for side effects of transarterial chemoembolization in liver cancer patients: a systematic review and meta-analysis].,"[BACKGROUND] Primary liver cancer is one of the most commonly seen tumors in clinical practice. Due to the stealthiness and fast progress of liver cancer, only 20% of the patients may have chance to receive operation for radical therapy. Patients seldom get benefit from systematic chemotherapy and as a result, local chemotherapy methods such as transarterial chemoembolization (TACE) have become the mainstay in the treatment of liver cancer. Compared with systematic chemotherapy, TACE produces fewer side effects and most of such side effects are caused by postembolization syndrome manifested as nausea and vomiting, abdominal pain, fever, loss of appetite, etc. [OBJECTIVE] In this systematic review, effects of Chinese herbal medicine (CHM) in relieving side effects caused by TACE in patients with liver cancer were evaluated and meta-analysis was conducted when possible. [SEARCH STRATEGY] Literature search was conducted on August 23rd, 2011. The Cochrane Hepato-Biliary Group Controlled Trials Register, the Cochrane Central Register of Controlled Trials in the Cochrane Library, MEDLINE (Ovid SP), EMBASE (Ovid SP), and Science Citation Index Expanded, China National Knowledge Infrastructure Database, Chongqing VIP Database and Wanfang Data were searched with no time limits. [INCLUSION CRITERIA] Randomized clinical trials (RCTs) of CHM for TACE-induced side effects in patients with primary liver cancer were eligible for this review, regardless of blinding, language, or publication status. [DATA EXTRACTION AND ANALYSIS] Search results were screened to select the trials included in this review according to the inclusion criteria, and data were extracted from all the included RCTs by using a self-developed data extraction form. Assessment of risk of bias in included studies was conducted according to the Cochrane Handbook for Systematic Reviews of Intervention (Version 5.0.2): Criteria for judging risk of bias in the ""risk of bias"" assessment tool. Dichotomous data were expressed as risk ratio with its 95% confidence interval (CI). Continuous outcomes were expressed as mean differences with 95% CI. If there was no significant heterogeneity, the results from the fixed-effect model were presented. If the heterogeneity was not substantial, the results from the random-effect model were presented. If the heterogeneity was substantial, a meta-analysis was not performed and a narrative, qualitative summary was performed instead. In the event of substantial clinical, methodological, or statistical heterogeneity, the trial components such as patients, diseases, interventions, comparisons, and outcomes in the included trials were reviewed to decide the reason for heterogeneity. [RESULTS] A total of 47 RCTs were included in this review after screening the search results. Among them, 46 were in Chinese and 1 was in English; 43 were journal articles and 4 were academic dissertations; all the authors were from mainland China and all the trials were conducted in mainland China. The results of assessment of risk of bias showed that there was unclear or high risk of bias in most of the included RCTs and thus they were all with low quality. The results of systematic evaluation and meta-analysis showed that CHM was beneficial to patients with liver cancer in prolonging life expectancy, improving quality of life, reducing side effects of TACE such as nausea and vomiting, fever, liver pain, and bone marrow suppression, improving liver function indexes and immunological indexes, and enhancing objective curative effect on the tumor size. However, due to the substantial heterogeneity presented in most of the indexes, only descriptive analysis was conducted for these indexes. The results of the heterogeneity analysis showed that the causes of substantial heterogeneity may be due to the obvious difference in treatment protocol, components and dosage form of CHM, time for delivering drugs and course of treatment. [CONCLUSION] CHM is effective in prolonging life expectancy, improving quality of life, and reducing side effects of TACE in the treatment of liver cancer. However, due to the undesirable quality of the included RCTs and the substantial heterogeneity, most of the outcome measure indexes were failed to be meta-analyzed, and thus the significance of this review for clinical practice was limited.",Li Xiao-qian; Ling Chang-quan,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID22015185,22015185,Current pharmacological and phytochemical studies of the plant Alpinia galanga.,"Traditional medicine systems consist of large numbers of plants with medicinal and pharmacological importance and hence represent an invaluable reservoir of new bioactive molecules. Alpinia galanga (family Zingiberaceae) is commonly known as galangal and has been used for its emmenagogue, aphrodisiac, abortifacient, carminative, antipyretic and anti-inflammatory qualities and used in the treatment of various diseases such as bronchitis, heart diseases, chronic enteritis, renal calculus, diabetes, rheumatism and kidney disorders. It was reported to contain, among other components, essential oils, tannins, phenol, glycosides, monoterpenes and carbohydrates. In the last few years, new compounds such as gallic acid glycoside, galangoisoflavonoid,β-sitosterol, galangin, alpinin, zerumbone and kampferide have been isolated from various parts of A. galanga. Therefore, the present review is aimed to summarize the information regarding A. galanga concerning the new phytoconstituents and pharmacological uses that have appeared in recent years.",Kaushik Dhirender; Yadav Jyoti; Kaushik Pawan; Sacher Disha; Rani Ruby,Zhong Xi Yi Jie He Xue Bao,2011,en,chinese_medicine_zh.csv
PMID21078263,21078263,[A mechanism of endogenous opioid peptides for rapid onset of acupuncture effect in treatment of depression].,"Clinical and experimental studies show that the onset of effect of acupuncture on depression is more rapid than selective serotonin reuptake inhibitors, a class of antidepressants. Acupuncture treatment is characterized by controlling anxiety and gastrointestinal discomfort. The onset time of acupuncture treatment for various pains is a week or so, which is the same as the rapid onset time of antidepressant effect of acupuncture, and the main pathway of acupuncture analgesia is through endogenous opioid system. Opioid peptides can produce pleasure, and decrease anxiety and gastrointestinal discomfort, so opioid peptides are considered to have antidepressant effect. Accordingly, the main pathway of acupuncture analgesia-the endogenous opioid system, is considered a mechanism for rapid onset of acupuncture effects on depression.",Wang Xin-jun; Wang Ling-ling,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID23257125,23257125,A review of chemical and biological profile of genus Michelia.,"The genus Michelia, belonging to family Magnoliaceae, consists of about 80 plant species mainly distributed in South Asian countries. The plants of this genus have been traditionally used in curing various diseases like fever, colic, leprosy, eye disorders, inflammation, antidote for scorpion, etc. Ninety-four compounds isolated from nine species of the genus Michelia like sesquiterpenes, steroids, flavonoids, aporphines, phenols, esters, benzenoid and alkaloids have antibacterial, anticancer and antiplasmodial activities. This review presents first time detailed information on chemical and biological properties of constituents isolated from the genus Michelia.",Kumar Dinesh; Kumar Sunil; Taprial Seema; Kashyap Deepak; Kumar Ajay; Prakash Om,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID20456837,20456837,[Quality inspection of clinical research in traditional Chinese medicine].,"Beginning with 4-level quality control measures of clinical research in traditional Chinese medicine (TCM), we elaborated the implementation process and demands of quality control measures of each level, including quality control, monitoring, auditing, and inspection. On the basis of joint inspection experience of 41 projects of the ""Prevention and Treatment of Difficult and Complicated Diseases of TCM"" plan of the ""11th Five-year National Key Technology R&D Program"", we analyzed the ensuring effect of 4-level quality control system and joint inspection model, and then pointed out the existing problems in the executing process of quality control system at different levels and joint inspection model. Finally we investigated what should be revised in the quality control system and joint inspection model, thus providing the theoretical support for quality inspection improvement of TCM clinical research.",Li Rui; Weng Wei-liang; Tian Yuan-xiang; Li Qiu-yan; Lu Fang,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID21486551,21486551,[Relationships between constitutional types of traditional Chinese medicine and motion sickness in 145 ocean sailors].,"[OBJECTIVE] To investigate the relationships between constitutional types of traditional Chinese medicine (TCM) and motion sickness. [METHODS] A survey of TCM constitutions in ocean sailors participating in a voyage was performed by using the TCM Constitution Questionnaire developed by Beijing University of Traditional Chinese Medicine, while the survey of motion sickness was operated by Graybiel's diagnostic criteria. The incidences of motion sickness among sailors with different types of constitutions were compared. [RESULTS] Prior to the voyage, 50.3% of sailors exhibited a gentleness constitution, 14.5% were of dampness-heat constitution, 10.3% were of qi-stagnation constitution, whereas the percentages of qi-deficiency, yang-deficiency, yin-deficiency, blood-stasis and special diathesis constitutions were 6.2%, 7.6%, 6.2%, 4.1% and 0.7%, respectively. None exhibited a phlegm-dampness constitution. By the end of the 176-day voyage, the percentages of gentleness, dampness-heat, qi-depression, qi-deficiency, yang-deficiency, yin-deficiency, blood-stasis, special diathesis and phlegm-dampness constitutions were 33.8%, 13.8%, 13.1%, 11.0%, 6.9%, 9.7%, 4.1%, 0.7% and 6.9%, respectively. The incidence of motion sickness was 69.7% (101 sailors) during this voyage. The incidences of motion sickness among sailors with different types of constitutions before the voyage showed significant difference (P<0.001). The incidence of motion sickness was higher in the sailors with dampness-heat constitution than in those with gentleness constitution. [CONCLUSION] Types of Chinese medical constitution can be related to susceptibility to motion sickness. Furthermore, ocean voyage may have an effect or influence on the type of Chinese medical constitution of sailors involved.",Mo Feng-feng; Zheng Guo-yin; Wu Liang-neng; Fang Fan-fu; Liu Cai-ping; Ling Chang-quan; Li Min,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID21669159,21669159,[The phlegm theory of gastric cancer].,"Based on years of ancient literature research and clinical experience, Professor Pin-kang Wei developed the phlegm theory of gastric cancer. In light of the properties of gastric cancer and the method of differentiating syndromes within the traditional Chinese medicine (TCM) paradigm, it is believed that gastric cancer is closely related with phlegm. Much ancient literature regarding the relationship between phlegm and gastric cancer was reviewed to explain the rationale and academic inheritance of the phlegm theory. In this theory, gastric cancer is regarded as a form of phlegm stagnation and consists of phlegm core, phlegm collateral and phlegm contamination. In order to explain the mechanism of development, recurrence and metastasis of gastric cancer, phlegm contamination is regarded as the most fundamental cause and pathogenesis of gastric cancer. The therapy of resolving phlegm and dispersing nodules is suggested for the fundamental treatment of gastric cancer.",Shi Jun; Wei Pin-kang,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID22237267,22237267,[Central neurobiological mechanism of liver depression and spleen deficiency syndrome based on chronic stress: a review].,"Some researchers focus on research of the nature of syndromes. The methods of combining traditional Chinese medicine syndrome and diseases and the correspondence between formulas and syndromes may be used in research of the nature of syndromes. According to combined theories of zang-organ state and seven emotions in traditional Chinese medicine with stress theory in modern medicine, the authors applied the methods of chronic immobilization stress to induce liver depression and spleen deficiency syndrome in rats based on the thinking of relativity on formula and syndrome. The research showed that the central neurobiology mechanism of liver depression and spleen deficiency syndrome closely correlates to the hypothalamic-pituitary-adrenal axis, brain-gut axis, myriad central neurotrophic factors, neurotransmitters, neuropeptides and hormones and their receptors, involving in many encephalic regions such as the hypothalamus, hippocampus, cortex, amygdale, etc. The authors will combine their previous work with multi-disciplinary research, such as genomics, proteomics, metabolomics and bioinformatics in future studies, to reveal the scientific connotations of liver depression and spleen deficiency syndrome.",Li Xiao-hong; Li Jing-jing; Liu Yue-yun; Chen Jia-xu,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID22805077,22805077,An updated review on the Oenothera genus.,"Oenothera genus (Onagraceae) has been used as a folk remedy since ancient times for the treatment of asthma, gastrointestinal disorders, neuralgia, skin diseases, and hepatic and kidney diseases. Different chemical constituents like lipids, flavonoids, tannins, steroids and triterpenes have been isolated from this genus. The various notable pharmacological activities reported from the genus are antioxidant, cytotoxic, antibacterial, antiviral, anti-inflammatory, antihyperlipidaemic, thrombolytic and antidiarrhoeal. The present paper is to summarize the worldwide reported biological activities and phytoconstituents associated with this genus for about 50 years and highlight the medicinally important species belonging to this genus so that these species can be further explored and used as therapeutic agents for various diseases.",Singh Sumitra; Kaur Rupinder; Sharma Surendra Kr,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID22088582,22088582,[Icariin and its pharmaceutical efficacy: research progress of molecular mechanism].,"Icariin is one of the key active components of Epimedium species, which is most widely applied to supplement the kidney in traditional Chinese medicine. Scientific research has found that icariin possesses extensive therapeutic effects such as protecting neurons from injury, promoting growth of neuronal synapse, improving sexual dysfunction and bone morphogenesis, as well as anti-inflammation, anti-tumor and anti-depression functions. Considering that molecular mechanism is the fundamental basis for pharmaceutical efficacy of icariin, in this article, the authors retrospectively retrieved 122 scientific papers recorded in the PubMed database with ""icariin"" in the title from January 1, 1995 to January 5, 2011. It was found that icariin has been closely highlighted in the intervention of p38 mitogen-activated protein kinases and phosphatidylinositol 3-kinase/Akt signal pathways, inhibition of phosphodiesterase 5, and regulation of nuclear receptors. Besides, the authors also discussed the main orientation for molecular mechanism of icariin in future research.",Chen Yang; Huang Jian-hua; Ning You; Shen Zi-yin,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
