article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID36646196,36646196,Total events and net clinical benefit of rivaroxaban and aspirin in patients with chronic coronary or peripheral artery disease: The COMPASS trial.,"[BACKGROUND] Low dose rivaroxaban with aspirin reduced major cardiovascular events (MACE) compared to aspirin alone in patients with cardiovascular disease although effects on total events are unknown. [METHODS] The COMPASS clinical trial randomized 27,395 participants with chronic coronary and/or peripheral artery disease to rivaroxaban 2.5 mg twice daily plus aspirin 100 mg daily, rivaroxaban 5 mg twice daily alone, or aspirin 100 mg daily. We analyzed total (first and recurrent) MACE outcomes of cardiovascular death, stroke, or myocardial infarction, and the primary safety outcome of major bleeding. Exploratory analyses included on-treatment and net clinical benefit. Total MACE and safety events were modeled for each treatment. [RESULTS] MACE events were lowest in rivaroxaban with aspirin (379 first MACE, 432 total MACE) compared with rivaroxaban (448 first, 508 total) or aspirin alone (496 first, 574 total). Rivaroxaban and aspirin reduced total MACE events compared with aspirin alone [HR 0.75, 95% CI 0.66-0.85, P < .0001, number needed to treat for 2 years (NNT) of 63]. Total major bleeding was higher for rivaroxaban with aspirin compared to aspirin, but severe bleeding was not increased. The net clinical benefit of rivaroxaban plus aspirin was 20% higher compared with aspirin alone [HR 0.80 (95% CI 16.3%-31.6%)]. Rivaroxaban alone had no benefit on MACE outcomes compared with aspirin alone. MACE outcomes were similar for those on and off randomized treatment. [CONCLUSIONS] Low dose rivaroxaban with aspirin significantly reduces first and total cardiovascular events compared with aspirin alone with a NNTof 63 and a 20% net clinical benefit. [TRIAL REGISTRATION] NCT01776424. https://clinicaltrials.gov/ct2/show/NCT01776424.",Branch Kelley R H; Probstfield Jeffrey L; Bosch Jackie; Bhatt Deepak L; Maggioni Aldo P; Muehlhofer Eva; Avezum Alvaro; Widimsky Petr; Connolly Stuart J; Yi Quilong; Shestakovska Olga; Yusuf Salim; Eikelboom John W,Am Heart J,2023,en,aspirin_cvd.csv
PMID38666370,38666370,Aspirin hypersensitivity: a practical guide for cardiologists.,"Aspirin has been known for a long time and currently stays as a cornerstone of antithrombotic therapy in cardiovascular disease. In patients with either acute or chronic coronary syndromes undergoing percutaneous coronary intervention aspirin is mandatory in a dual antiplatelet therapy regimen for prevention of stent thrombosis and/or new ischaemic events. Aspirin is also currently a first-option antithrombotic therapy after an aortic prosthetic valve replacement and is occasionally required in addition to oral anticoagulants after implantation of a mechanical valve. Presumed or demonstrated aspirin hypersensitivity is a main clinical problem, limiting the use of a life-saving medication. In the general population, aspirin hypersensitivity has a prevalence of 0.6%-2.5% and has a plethora of clinical presentations, ranging from aspirin-exacerbated respiratory disease to anaphylaxis. Although infrequent, when encountered in clinical practice aspirin hypersensitivity poses for cardiologists a clinical dilemma, which should never be trivialized, avoiding-as much as possible-omission of the drug. We here review the epidemiology of aspirin hypersensitivity, provide an outline of pathophysiological mechanisms and clinical presentations, and review management options, starting from a characterization of true aspirin allergy-in contrast to intolerance-to suggestion of desensitization protocols.",Grimaldi Silvia; Migliorini Paola; Puxeddu Ilaria; Rossini Roberta; De Caterina Raffaele,Eur Heart J,2024,en,aspirin_cvd.csv
PMID26758864,26758864,Rapid Aspirin Challenge in Patients with Aspirin Allergy and Acute Coronary Syndromes.,Aspirin allergy in a patient with acute coronary syndrome represents one of the more urgent challenges an allergist may face. Adverse reactions to aspirin are reported in 1.5% of patients with coronary artery disease. A history of adverse reaction to aspirin often leads to unnecessary withholding of this medication or use of alternative antiplatelet therapy which may be inferior or more costly. Aspirin therapy has been shown to reduce morbidity and mortality in patients with coronary artery disease. Rapid aspirin challenge/desensitization in the aspirin allergic patient has been consistently shown to be both safe and successful in patients with acute coronary syndromes.,Cook Kevin A; White Andrew A,Curr Allergy Asthma Rep,2016,en,aspirin_cvd.csv
PMID15013918,15013918,"Prevention of coronary heart disease with aspirin and clopidogrel: efficacy, safety, costs and cost-effectiveness.","Atherothrombotic coronary artery disease is the single most common cause of death worldwide and a growing public health problem. Platelets play a central role in the pathogenesis of atherothrombosis and are therefore commonly targeted by one or more antiplatelet drugs as part of primary and secondary atherothrombosis prevention strategies. Aspirin reduces the risk of serious vascular events (myocardial infarction, stroke or cardiovascular death) by approximately 20% in a broad range of high-risk patients and remains the first-line antiplatelet drug because of its relative safety, low cost and cost-effectiveness. Compared with aspirin alone, clopidogrel reduces the risk of serious vascular events by approximately 10% and the combination of aspirin and clopidogrel reduces the risk by approximately 20% in patients with non-ST-segment elevation acute coronary syndrome. Clopidogrel has a similar safety profile to aspirin but clopidogrel tablets are substantially more expensive. However, the incremental cost-effectiveness ratio of clopidogrel compared with aspirin is favourable, particularly in high-risk patients and is intermediate compared with a range of other effective therapeutic strategies for the treatment of coronary heart disease. Clopidogrel should be considered as a replacement for aspirin in patients who are allergic to aspirin, cannot tolerate aspirin, have experienced a recurrent atherothrombotic vascular event whilst taking aspirin and are at very high absolute risk of a serious vascular event (e.g., > 20%/year). The combination of clopidogrel and aspirin should be considered in patients with non-ST-segment elevation acute coronary syndrome or undergoing percutaneous coronary intervention.",Ho Wai Khoon; Hankey Graeme J; Eikelboom John W,Expert Opin Pharmacother,2004,en,aspirin_cvd.csv
PMID38293935,38293935,Aspirin and Cardiovascular Risk in Individuals With Elevated Lipoprotein(a): The Multi-Ethnic Study of Atherosclerosis.,"[BACKGROUND] Effective therapies for reducing cardiovascular disease (CVD) risk in people with elevated lipoprotein(a) are lacking, especially for primary prevention. Because of the potential association of lipoprotein(a) with thrombosis, we evaluated the relationship between aspirin use and CVD events in people with elevated lipoprotein(a). [METHODS AND RESULTS] We used data from the MESA (Multi-Ethnic Study of Atherosclerosis), a prospective cohort study of individuals free of baseline cardiovascular disease. Due to potential confounding by indication, we matched aspirin users to nonusers using a propensity score based on CVD risk factors. We then evaluated the association between aspirin use and coronary heart disease (CHD) events (CHD death, nonfatal myocardial infarction) stratified by baseline lipoprotein(a) level (threshold of 50 mg/dL) using Cox proportional hazards models with adjustment for CVD risk factors. After propensity matching, the study cohort included 2183 participants, including 1234 (57%) with baseline aspirin use and 423 (19%) with lipoprotein(a) >50 mg/dL. Participants with lipoprotein(a) >50 mg/dL had a higher burden of CVD risk factors, more frequent aspirin use (61.7% versus 55.3%,=0.02), and higher rate of incident CHD events (13.7% versus 8.9%,<0.01). Aspirin was associated with a significant reduction in CHD events among those with elevated lipoprotein(a) (hazard ratio, 0.54 [95% CI, 0.32-0.94];=0.03). Those with lipoprotein(a) >50 mg/dL and aspirin use had similar CHD risk as those with lipoprotein(a) ≤50 mg/dL regardless of aspirin use. [CONCLUSIONS] Aspirin use was associated with a significantly lower risk for CHD events in participants with lipoprotein(a) >50 mg/dL without baseline CVD. The results of this observational propensity-matched study require confirmation in studies with randomization of aspirin use.",Bhatia Harpreet S; Trainor Patrick; Carlisle Samantha; Tsai Michael Y; Criqui Michael H; DeFilippis Andrew; Tsimikas Sotirios,J Am Heart Assoc,2024,en,aspirin_cvd.csv
PMID37103016,37103016,Pharmacological Efficacy and Gastrointestinal Safety of Different Aspirin Formulations for Cardiovascular Prevention: A Narrative Review.,"Aspirin inhibits platelet function by irreversibly inhibiting the synthesis of thromboxane A2 (TxA2). Aspirin, at low doses, is widely used for cardiovascular prevention. Gastrointestinal discomfort, mucosal erosions/ulcerations and bleeding are frequent complications of chronic treatment. To reduce these adverse effects, different formulations of aspirin have been developed, including enteric-coated (EC) aspirin, the most widely used aspirin formulation. However, EC aspirin is less effective than plain aspirin in inhibiting TxA2 production, especially in subjects with high body weight. The inadequate pharmacological efficacy of EC aspirin is mirrored by lower protection from cardiovascular events in subjects weighing >70 kg. Endoscopic studies showed that EC aspirin causes fewer erosions of the gastric mucosa compared to plain aspirin (which is absorbed in the stomach) but causes mucosal erosions in the small intestine, where it is absorbed. Several studies demonstrated that EC aspirin does not reduce the incidence of clinically relevant gastrointestinal ulceration and bleeding. Similar results were found for buffered aspirin. Although interesting, the results of experiments on the phospholipid-aspirin complex PL2200 are still preliminary. Considering its favorable pharmacological profile, plain aspirin should be the preferred formulation to be used for cardiovascular prevention.",Clerici Bianca; Cattaneo Marco,J Cardiovasc Dev Dis,2023,en,aspirin_cvd.csv
PMID35001413,35001413,Antiplatelet therapy in cardiovascular disease: Current status and future directions.,"Antiplatelet medications remain a cornerstone of therapy for atherosclerotic cardiovascular and cerebrovascular diseases. In primary prevention (patients with cardiovascular risk factors but no documented events, symptoms or angiographic disease), there is little evidence of benefit of any antiplatelet therapy, and such therapy carries the risk of excess bleeding. Where there is documented disease (secondary prevention), stable patients benefit from long-term antiplatelet monotherapy, aspirin being first choice in those with coronary heart disease and clopidogrel in those with cerebrovascular disease; moreover, recent evidence shows that low-dose rivaroxaban in combination with aspirin confers added benefit, in patients with stable cardiovascular and peripheral arterial disease. In patients with acute cerebrovascular disease, aspirin combined with clopidogrel reduces subsequent risk, while in acute coronary syndrome, dual antiplatelet therapy comprising aspirin and a P2Yinhibitor (clopidogrel, prasugrel or ticagrelor) confers greater protection than aspirin monotherapy, with prasugrel and ticagrelor offering greater antiplatelet efficacy with faster onset of action than clopidogrel. Although greater antiplatelet efficacy is advantageous in preventing thrombotic events, this must be tempered by increased risk of bleeding, which may be a particular issue in certain patient groups, as will be discussed. We will also discuss possible future approaches to personalisation of antiplatelet therapy.",Passacquale Gabriella; Sharma Pankaj; Perera Divaka; Ferro Albert,Br J Clin Pharmacol,2022,en,aspirin_cvd.csv
PMID15987620,15987620,Resistance to antiplatelet therapy.,"Cardiovascular mortality continues to be high and events continue to occur in patients taking antiplatelet medications. Aspirin and clopidogrel have become integral parts of management in patients with coronary artery disease and after percutaneous angioplasty. However, the platelet responses to aspirin and clopidogrel are not uniform. Diminished or lack of response to these agents has been termed aspirin resistance and clopidogrel resistance. These phenomena have tremendous clinical significance as together they may occur in more than 50% of all patients on chronic therapy with aspirin or clopidogrel. Postulated mechanisms of aspirin and clopidogrel resistance include alterations in genetic, pharmacokinetic, and platelet properties. There is a dearth of information in regard to their clinical significance, methods to test them, and strategies to treat them. Further research is necessary in these areas to identify these patients and treat them appropriately.",Guthikonda Sasidhar; Lev Eli I; Kleiman Neal S,Curr Cardiol Rep,2005,en,aspirin_cvd.csv
PMID32041910,32041910,Targeting Inflammation and Immune System in Acute Myocardial Infarction.,"Over more than two decades, the concept of atherosclerosis has developed and lead to inflammatory hypothesis. Inflammation plays an important role on pathogenesis of atherothrombosis and coronary heart disease (CHD), including acute coronary syndrome (ACS). Although the management of ACS has been demonstrated to be beneficial for secondary prevention of coronary heart disease (such as using statin and aspirin) and also seemed to have positive effect on inflammation, the identification of effective management, specifically targeting inflammation, has been not been comprehensively understood.The Canakinumab Anti-inflammatory Thrombosis Outcomes Study (CANTOS) supported targeting inflammation as a potential effective treatment for chronic coronary heart disease. In the CANTOS study, canakinumab, a monoclonal antibody that inhibits interleukin-1β, reduced the level of hsCRP and caused lower risk of composite endpoint of death due to cardiovascular diseases, myocardial infarct or stroke compared to placebo. However, non-specific anti-inflammatory treatment using methotrexate in the Cardiovascular Inflammation Reduction Trial (CIRT) study did not show any reduced hsCRP and demonstrated that there is no benefit associated with cardiovascular outcomes, which left us with a question whether direct intervention on inflammation could improve cardiovascular outcomes.",Alwi Idrus,Acta Med Indones,2019,en,aspirin_cvd.csv
PMID27086572,27086572,Aspirin for primary prevention of cardiovascular and all-cause mortality events in diabetes: updated meta-analysis of randomized controlled trials.,"[AIMS] To evaluate the benefits and harms of aspirin for the primary prevention of cardiovascular disease and all-cause mortality events in people with diabetes by conducting a systematic review and meta-analysis. [METHODS] Randomized controlled trials of aspirin compared with placebo (or no treatment) in people with diabetes with no history of cardiovascular disease were identified from MEDLINE, EMBASE, Web of Science, the Cochrane Library and a manual search of bibliographies to November 2015. Study-specific relative risks with 95% CIs were aggregated using random effects models. [RESULTS] A total of 10 randomized trials were included in the review. There was a significant reduction in risk of major adverse cardiovascular events: relative risk of 0.90 (95% CI 0.81-0.99) in groups taking aspirin compared with placebo or no treatment. Limited subgroup analyses suggested that the effect of aspirin on major adverse cardiovascular events differed by baseline cardiovascular disease risk, medication compliance and sex (P for interaction for all > 0.05).There was no significant reduction in the risk of myocardial infarction, coronary heart disease, stroke, cardiovascular mortality or all-cause mortality. Aspirin significantly reduced the risk of myocardial infarction for a treatment duration of ≤ 5 years. There were differences in the effect of aspirin by dosage and treatment duration on overall stroke outcomes (P for interaction for all < 0.05). There was an increase in risk of major or gastrointestinal bleeding events, but estimates were imprecise and not significant. [CONCLUSIONS] The emerging data do not clearly support guidelines that encourage the use of aspirin for the primary prevention of cardiovascular disease in adults with diabetes who are at increased cardiovascular disease risk.",Kunutsor S K; Seidu S; Khunti K,Diabet Med,2017,en,aspirin_cvd.csv
PMID40884757,40884757,Aspirin dosing after acute coronary syndrome with suspected aspirin resistance: the ANDAMAN trial.,"[BACKGROUND AND AIMS] Despite current antithrombotic treatments, the recurrence of ischaemic events remains high in patients with diabetes mellitus (DM) or aspirin resistance after acute coronary syndrome (ACS). Whether twice-daily aspirin dosing reduces major adverse cardiovascular events (MACE) in this population remains unknown. [METHODS] In this prospective multicentre, randomized trial, patients with ACS and DM or high-risk of aspirin resistance (HRAR) defined as: (i) an index event occurring while on aspirin; (ii) body mass index ≥27 kg/m2; or (iii) increased waist circumference were assigned to receive enteric-coated aspirin once daily (100 mg/day) or twice daily (100 mg morning and evening). The primary outcome was MACE, a composite of any death, myocardial infarction, stroke, urgent coronary revascularization, stent thrombosis, or acute arterial thrombotic event assessed using a time-to-first-event analysis. The main secondary outcome was major bleeding (Bleeding Academic Research Consortium type 3-5). [RESULTS] In total, 2484 participants were enrolled (77.2% with DM, 55.5% with ST-elevation segment myocardial infarction). The median follow-up duration was 18 (interquartile range: 17.6-18.3) months. The primary outcome occurred in 95 of 1228 participants (7.7%) in the twice-daily aspirin group, and 110 of 1256 (8.8%) in the once-daily group (hazard ratio [HR] 0.90; 95% confidence interval [CI] 0.69-1.19; P = .42). Major bleeding rates were similar between the groups (1.9% vs 2.1%; HR 0.88; 95% CI 0.50-1.55). [CONCLUSIONS] In patients with ACS and DM or HRAR, twice-daily aspirin did not significantly reduce the risk of MACE compared to once-daily dosing. No significant difference was observed in major bleeding between groups. [TRIAL REGISTRATION] NCT02520921/EUDRACT No: 2015-000947-18.",Dillinger Jean-Guillaume; Pezel Théo; Batias Laure; Angoulvant Denis; Goralski Marc; Ferrari Emile; Cayla Guillaume; Silvain Johanne; Gilard Martine; Lemesle Gilles; Souteyrand Géraud; Lim Pascal; Roubille François; Georges Jean-Louis; Bal Dit Sollier Claire; Petroni Thibaut; Morel Olivier; Delarche Nicolas; Elbaz Meier; Puymirat Etienne; Toupin Solenn; Montalescot Gilles; Drouet Ludovic; Vicaut Eric; Henry Patrick,Eur Heart J,2026,en,aspirin_cvd.csv
PMID37246549,37246549,Immature platelets and cardiovascular events in patients with stable coronary artery disease.,"Many patients with coronary artery disease (CAD) have reduced the effect of aspirin, which may partly be explained by immature platelets. We aimed to investigate whether immature platelet markers can predict cardiovascular events in a large cohort of stable CAD patients. A total of 900 stable CAD patients were included and followed for a median of 3 years. We measured markers of immature platelets (platelet count, immature platelet count, immature platelet fraction, mean platelet volume, platelet distribution width, platelet mass, and thrombopoietin) using automated flow cytometry and studied their relation to cardiovascular events. Our primary endpoint was a composite of acute myocardial infarction (MI), ischemic stroke, and cardiovascular death. A composite of MI, ischemic stroke, stent thrombosis and all-cause mortality was analyzed as a secondary endpoint. We found no difference in immature platelet markers between CAD patients with or without cardiovascular events. Regression analysis using hazards rates showed that markers of immature platelets did not have any predictive value for endpoints (p-values >.05). Markers of immature platelets did not predict future cardiovascular events during a 3-year follow-up period in CAD patients. This suggests that immature platelets measured in a stable phase does not have a major role in predicting future cardiovascular events.Many patients with coronary artery disease (CAD) have reduced antiplatelet effect of aspirinThe reduced antiplatelet effect of aspirin is most likely multifactorial and may partly be explained by immature plateletsIn a cohort of 900 stable CAD patients, we measured markers of immature platelets and studied their relation to cardiovascular events during a 3-year follow-upOur study demonstrated that markers of immature platelets did not predict cardiovascular events in our cohortThe findings from the present study suggest that immature platelets, measured in a stable phase, do not have a major role in predicting future cardiovascular events in CAD patients.",Pedersen Oliver Buchhave; Larsen Sanne Bøjet; Kristensen Steen Dalby; Hvas Anne-Mette; Grove Erik Lerkevang,Platelets,2023,en,aspirin_cvd.csv
PMID31163978,31163978,Rivaroxaban With or Without Aspirin in Patients With Heart Failure and Chronic Coronary or Peripheral Artery Disease.,"[BACKGROUND] Patients with chronic coronary artery disease or peripheral artery disease and history of heart failure (HF) are at high risk for major adverse cardiovascular events. We explored the effects of rivaroxaban with or without aspirin in these patients. [METHODS] The COMPASS trial (Cardiovascular Outcomes for People Using Anticoagulation Strategies) randomized 27 395 participants with chronic coronary artery disease or peripheral artery disease to rivaroxaban 2.5 mg twice daily plus aspirin 100 mg daily, rivaroxaban 5 mg twice daily alone, or aspirin 100 mg alone. Patients with New York Heart Association functional class III or IV HF or left ventricular ejection fraction (EF) <30% were excluded. The primary major adverse cardiovascular events outcome comprised cardiovascular death, stroke, or myocardial infarction, and the primary safety outcome was major bleeding using modified International Society of Thrombosis and Haemostasis criteria. Investigators recorded a history of HF and EF at baseline, if available. We examined the effects of rivaroxaban on major adverse cardiovascular events and major bleeding in patients with or without a history of HF and an EF <40% or ≥40% at baseline. [RESULTS] Of the 5902 participants (22%) with a history of HF, 4971 (84%) had EF recorded at baseline, and 12% had EF <40%. Rivaroxaban and aspirin had similar relative reduction in major adverse cardiovascular events compared with aspirin in participants with HF (5.5% versus 7.9%; hazard ratio [HR], 0.68; 95% CI, 0.53-0.86) and those without HF (3.8% versus 4.7%; HR, 0.79; 95% CI, 0.68-0.93; P for interaction 0.28) but larger absolute risk reduction in those with HF (HF absolute risk reduction 2.4%, number needed to treat=42; no HF absolute risk reduction 1.0%, number needed to treat=103). The primary major adverse cardiovascular events outcome was not statistically different between those with EF <40% (HR, 0.88; 95% CI, 0.55-1.42) and ≥40% (HR, 0.81; 95% CI, 0.67-0.98; P for interaction 0.36). The excess hazard for major bleeding was not different in participants with HF (2.5% versus 1.8%; HR, 1.36; 95% CI, 0.88-2.09) than in those without HF (3.3% versus 1.9%; HR, 1.79; 95% CI, 1.45-2.21; P for interaction 0.26). There were no significant differences in the primary outcomes with rivaroxaban alone. [CONCLUSIONS] In patients with chronic coronary artery disease or peripheral artery disease and a history of mild or moderate HF, combination rivaroxaban and aspirin compared with aspirin alone produces similar relative but larger absolute benefits than in those without HF. [CLINICAL TRIAL REGISTRATION] URL: https://www.clinicaltrials.gov. Unique identifier: NCT01776424.",Branch Kelley R; Probstfield Jeffrey L; Eikelboom John W; Bosch Jackie; Maggioni Aldo P; Cheng Richard K; Bhatt Deepak L; Avezum Alvaro; Fox Keith A A; Connolly Stuart J; Shestakovska Olga; Yusuf Salim,Circulation,2019,en,aspirin_cvd.csv
PMID27423939,27423939,The ADAPTABLE Trial and Aspirin Dosing in Secondary Prevention for Patients with Coronary Artery Disease.,"Coronary artery disease (CAD) is the underlying cause of death in one out of seven deaths in the USA. Aspirin therapy has been proven to decrease mortality and major adverse cardiovascular events in patients with CAD. Despite a plethora of studies showing the benefit of aspirin in secondary prevention of cardiovascular events, debate remains regarding the optimal dose due to relatively small studies that had disparate results when comparing patients taking different aspirin dosages. More recently, aspirin dosing has been thoroughly studied in the CAD population with concomitant therapy (such as P2Y12 inhibitors); however, patients in these studies were not randomized to aspirin dose. No randomized controlled trial has directly measured aspirin dosages in a population of patients with established coronary artery disease. In 2015, the Patient-Centered Outcomes Research Institute (PCORI) developed a network, called PCORnet, that includes patient-powered research networks (PPRN) and clinical data research networks (CDRN). The main objective of PCORnet is to conduct widely generalizable observational studies and clinical trials (including large, pragmatic clinical trials) at a low cost. The first clinical trial, called Aspirin Dosing: A Patient-centric Trial Assessing Benefits and Long-term Effectiveness (ADAPTABLE), will randomly assign 20,000 subjects with established coronary heart disease to either low dose (81 mg) or high dose (325 mg) and should be able to finally answer which dosage of aspirin is best for patients with established cardiovascular disease.",Johnston Abigail; Jones W Schuyler; Hernandez Adrian F,Curr Cardiol Rep,2016,en,aspirin_cvd.csv
PMID9184720,9184720,Ticlopidine and aspirin therapy following implantation of coronary artery stents.,"A number of studies evaluated the pharmacologic management of patients with coronary artery stents. Four studies demonstrated a low subacute thrombosis rate with antiplatelet therapy without implementation of anticoagulant therapy. However, in three of these trials conflicting results were reported regarding the relative efficacy of various antiplatelet therapies. Given the limitations of these studies, well-designed, randomized studies are necessary to assess the relative superiority of antiplatelet regimens to determine the safest and most effective treatment. Two clinical studies evaluated antiplatelet therapy compared with anticoagulant therapy in patients receiving coronary artery stents. Compared with conventional anticoagulant therapy, combined antiplatelet therapy with ticlopidine and aspirin appears to reduce clinical cardiovascular events, stent thrombosis, and hemorrhagic complications. Despite the potential benefits of therapy with ticlopidine observed in these studies, hematologic monitoring is required to detect neutropenia that may occur during ticlopidine therapy. In addition, the potential benefits of combination therapy with ticlopidine and aspirin apply only to patients at low risk as defined by the ACCP and ACC expert panels. Until further data become available, high-risk patients should be managed with conventional anticoagulation regimens. Studies are needed to determine whether antiplatelet therapy is effective in high-risk patients and the optimal antiplatelet therapy (ticlopidine, aspirin, or ticlopidine/aspirin) for the management of patients with coronary artery stents.",Hobson A G; Sowinski K M,Ann Pharmacother,1997,en,aspirin_cvd.csv
PMID40411761,40411761,Extent of coronary artery disease and clinical outcomes with ticagrelor monotherapy versus aspirin after coronary artery bypass grafting: insights from the TiCAB trial.,"[OBJECTIVES] Patients with extensive coronary artery disease (CAD) have a higher risk of cardiovascular events. This post hoc analysis of the Ticagrelor in CABG (TiCAB) trial examined the association of ticagrelor monotherapy versus aspirin with clinical outcomes after coronary artery bypass grafting (CABG) in relation to the extent of CAD. [METHODS] The TiCAB trial randomized CABG patients to ticagrelor (90 mg twice daily) or aspirin (100 mg daily) for 12 months. Patients were stratified by SYNTAX score terciles: low (≤22), intermediate (23-32) and high (≥33). The primary end-point was major adverse cardiac and cerebrovascular events (MACCE) at 12 months, including cardiovascular death, myocardial infarction, stroke or repeat revascularization. Secondary end-points included individual MACCE components and major bleeding events. Cox proportional hazards models were used to assess treatment effects. [RESULTS] Among 752 patients, 33.4% had low, 36.0% intermediate and 30.6% high SYNTAX scores (median 26.5 [20.0-33.0]). MACCE rates were similar across groups (low: 7.8%; intermediate: 9.2%; high: 8.8%; P = 0.87), though the incidence of repeat revascularization differed significantly among SYNTAX score groups (P = 0.02). Ticagrelor did not show a significant MACCE benefit over aspirin in any SYNTAX score group (low: HR 2.27, 95% CI 0.87-5.94; intermediate: HR 1.02, 95% CI 0.46-2.27; high: HR 1.76, 95% CI 0.70-4.46; Pint=0.41). Secondary outcomes, including bleeding, aligned with overall trial results. [CONCLUSIONS] This analysis did not find a differential benefit of ticagrelor versus aspirin across CAD complexity levels as measured by the SYNTAX score. Further studies are warranted to refine antiplatelet strategies for patients with complex CAD undergoing CABG.",Arnreiter Melanie; von Scheidt Moritz; Albes Johannes M; Attmann Tim; Boening Andreas; Choi Yeong-Hoon; Conradi Lenard; Danner Bernhard C; Fach Andreas; Friedrich Ivar; Grubitzsch Herko; Heck Roland; Joost Alexander; Knosalla Christoph; Misfeld Martin; Oberhoffer Martin; Riebandt Julia; Schaefer Andreas; Siepe Matthias; Walther Thomas; Wimmer-Greinecker Gerhard; Zeymer Uwe; Schunkert Heribert; Kastrati Adnan; Sandner Sigrid,Eur J Cardiothorac Surg,2025,en,aspirin_cvd.csv
PMID39211768,39211768,Safety and efficacy of aspirin and indobufen in the treatment of coronary heart disease: a systematic review and meta-analysis.,"[PURPOSE] This meta-analysis aimed to compare the safety and efficacy of aspirin and indobufen in patients with coronary heart disease. The primary focus was on the incidence of cardiovascular events, bleeding events, and gastrointestinal reactions. Given the relatively limited research on indobufen, this study utilized aspirin as a control drug and employed meta-analysis to integrate existing clinical studies. The goal was to provide a reference for the clinical use of indobufen and to suggest directions for further largescale, multicenter prospective studies. [METHODS] This review adhered to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. We conducted a comprehensive search of the PubMed, EMBASE, WOS, and Cochrane Library databases to identify all relevant literature on indobufen. A total of nine trials met the inclusion criteria, encompassing seven randomized controlled trails (RCTs) and two retrospective studies. Categorical variables were analyzed using odds ratio and random effects models. [RESULTS] The meta-analysis included nine trials, comprising seven RCTs and two retrospective studies. The pooled results indicated that indobufen significantly reduced the incidence of minor bleeding events, and gastrointestinal discomfort compared to aspirin. However, both drugs had similar effects on the incidence of recurrent angina pectoris, myocardial infarction and mortality due to coronary heart disease. [CONCLUSION] Indobufen was associated with fewer gastrointestinal reactions and a low risk of bleeding, making it a viable option for patients with high-risk factors for bleeding and gastric ulcers. Despite this, indobufen's short history and limited evidence base compared to aspirin highlight the need for further research. Aspirin remains widely available, cost-effective, and the preferred drug for the primary and secondary prevention of cardiovascular and cerebrovascular diseases. Indobufen or other antiplatelet agents should only be considered when aspirin is not tolerated or contraindicated. Further clinical trials are necessary to determine whether indobufen can replace aspirin. [SYSTEMATIC REVIEW REGISTRATION] https://www.crd.york.ac.uk/, identifier [CRD42024523477].",Zhang Xiaochen; Yan Qiaoyan; Jiang Jiao; Luo Hua; Ren Yu,Front Cardiovasc Med,2024,en,aspirin_cvd.csv
